"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00044405","2023-08-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    3",",,7,0730","    0",",,7,0730","    0",",,7,0730","  383",",,7","  222",",,7",,,,,"  244",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00044405","2023-08-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  389",",,7","  228",",,7",,,,,"  294",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-16","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  389",",,7","  256",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  389",",,7","  167",",,7",,,,,"  283",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  406",",,7","  156",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  383",",,7","  156",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","  114",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","  178",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","  211",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","  117",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  272",",,7","  167",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","  178",",,7",,,,,"  228",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  356",",,7","  228",",,7",,,,,"  250",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  372",",,7","  217",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  383",",,7","  228",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  394",",,7","  206",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  394",",,7","  206",",,7",,,,,"  256",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  406",",,7","  183",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-30","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  406",",,7","  183",",,7",,,,,"  272",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-08-31","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  422",",,7","  250",",,7",,,,,"  283",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-01","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  394",",,7","  244",",,7",,,,,"  267",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  206",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  317",",,7","  206",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  161",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  183",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  139",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  344",",,7","  150",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  367",",,7","  194",",,7",,,,,"  244",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  383",",,7","  222",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  394",",,7","  228",",,7",,,,,"  278",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0","T,,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  206",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-12","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  211",",,7",,,,,"  239",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-13","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  344",",,7","  200",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  178",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  344",",,7","  178",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-16","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  344",",,7","  206",",,7",,,,,"  233",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  194",",,7",,,,,"  222",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  178",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  150",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  144",",,7",,,,,"  172",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  133",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  128",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  161",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  178",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","  172",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  150",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  161",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  161",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  100",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-09-30","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  133",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-01","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","  106",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  211",",,7","   89",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","  111",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","  133",",,7",,,,,"  167",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  161",",,7",,,,,"  178",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  317",",,7","  156",",,7",,,,,"  183",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  183",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  150",",,7",,,,,"  189",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  344",",,7","  144",",,7",,,,,"  206",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  344",",,7","  106",",,7",,,,,"  161",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","  128",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-12","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  272",",,7","   72",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-13","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","  106",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","  117",",,7",,,,,"  144",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","  139",",,7",,,,,"  156",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US",,,"    0",",,7,0730","    0",",,7,0730","  328",",,7","  156",",,7","    2",",,7","    0",",,7","  189",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  150",",,7",,,,,"  194",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  194",",,7",,,,,"  211",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  350",",,7","  194",",,7",,,,,"  217",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  356",",,7","  172",",,7",,,,,"  200",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  117",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","   72",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  244",",,7","  111",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","  100",",,7",,,,,"  139",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","   89",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  256",",,7","   72",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","   67",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-10-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  233",",,7","   33",",,7",,,,,"   61",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-01","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","   56",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","   94",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  256",",,7","  106",",,7",,,,,"  128",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  122",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  117",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","  100",",,7",,,,,"  150",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","   78",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  217",",,7","   83",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  189",",,7","   89",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  183",",,7","   50",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","   61",",,7",,,,,"   94",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-12","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","   83",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-13","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","   78",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-14","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","   78",",,7",,,,,"  122",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-15","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  233",",,7","   78",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-16","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","  127",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","   94",",,7",,,,,"  111",",,7,0730",,,,,,,"    1",",,7",,,,,,
"USC00044405","2023-11-17","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  217",",,7","  111",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-18","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","   78",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-19","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  200",",,7","   89",",,7",,,,,"  133",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-20","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  200",",,7","   67",",,7",,,,,"  100",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-21","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","   44",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-22","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  178",",,7","   22",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-23","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  183",",,7","   33",",,7",,,,,"   50",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-24","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  200",",,7","  -17",",,7",,,,,"   28",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-25","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -17",",,7",,,,,"   17",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-26","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   83",",,7","  -22",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-27","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","   78",",,7","   -6",",,7",,,,,"   17",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-28","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  106",",,7","   11",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-29","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","   11",",,7",,,,,"   28",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-11-30","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","  -11",",,7",,,,,"   22",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-01","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -17",",,7",,,,,"    6",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-02","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  156",",,7","  -17",",,7",,,,,"   11",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-03","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,
"USC00044405","2023-12-04","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730",,,"   50",",,7",,,,,"   89",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-05","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  189",",,7","   78",",,7",,,,,"  106",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-06","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  211",",,7","   94",",,7",,,,,"  117",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-07","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  222",",,7","   44",",,7",,,,,"   83",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-08","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  194",",,7","    6",",,7",,,,,"   67",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-09","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","    6",",,7",,,,,"   50",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-10","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  122",",,7","   17",",,7",,,,,"   44",",,7,0730",,,,,,,,,,,,,,
"USC00044405","2023-12-11","34.1471","-116.2747","781.2","JOSHUA TREE, CA US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  161",",,7","   44",",,7",,,,,"   78",",,7,0730",,,,,,,,,,,,,,
