"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023130","2019-03-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","  106",",,W","   15",",,W",,,,,,,,,"  180",",,W","  180",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-03-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","   72",",,W","    9",",,W",,,,,,,,,"  170",",,W","  150",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00023130","2019-03-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  250",",,W","   94",",,W","   15",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-03-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","   83",",,W","   13",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-03-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  211",",,W","  106",",,W","   16",",,W",,,,,,,,,"  240",",,W","  240",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-03-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","  106",",,W","   18",",,W",,,,,,,,,"  160",",,W","  150",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-03-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","  106",",,W","   46",",,W",,,,,,,,,"  330",",,W","  320",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-03-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  139",",,W","   43",",,W",,,,,,,,,"  360",",,W","  350",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-03-31","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  128",",,W","   27",",,W",,,,,,,,,"  350",",,W","  350",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  139",",,W","   15",",,W",,,,,,,,,"  160",",,W","  180",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  122",",,W","   26",",,W",,,,,,,,,"  170",",,W","  180",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  117",",,W","   21",",,W",,,,,,,,,"  160",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  117",",,W","   21",",,W",,,,,,,,,"  180",",,W","  150",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  106",",,W","   14",",,W",,,,,,,,,"  300",",,W","  290",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","  106",",,W","   14",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  117",",,W","   22",",,W",,,,,,,,,"  360",",,W","   10",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  178",",,W","   28",",,W",,,,,,,,,"  340",",,W","  340",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  244",",,W","  156",",,W","   70",",,W",,,,,,,,,"  350",",,W","  350",",,W",,,"  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","  133",",,W","   56",",,W",,,,,,,,,"  340",",,W","  320",",,W",,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","  139",",,W","   57",",,W",,,,,,,,,"   10",",,W","   20",",,W",,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","  139",",,W","   57",",,W",,,,,,,,,"  350",",,W","  340",",,W",,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  272",",,W","  111",",,W","   17",",,W",,,,,,,,,"  190",",,W","  190",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  111",",,W","   16",",,W",,,,,,,,,"  220",",,W","  220",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  111",",,W","   26",",,W",,,,,,,,,"  160",",,W","  150",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  172",",,W","  122",",,W","   13",",,W",,,,,,,,,"  160",",,W","  140",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","   94",",,W","   18",",,W",,,,,,,,,"  180",",,W","  180",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  117",",,W","   18",",,W",,,,,,,,,"  160",",,W","  140",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","  122",",,W","   25",",,W",,,,,,,,,"  160",",,W","  140",",,W",,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2019-04-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  128",",,W","   26",",,W",,,,,,,,,"  170",",,W","  140",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  117",",,W","   21",",,W",,,,,,,,,"  180",",,W","  230",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  106",",,W","   19",",,W",,,,,,,,,"  280",",,W","  270",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  133",",,W","   23",",,W",,,,,,,,,"   50",",,W","   40",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-04-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  144",",,W","   21",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,"   63",",,W","   72",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  133",",,W","   24",",,W",,,,,,,,,"  150",",,W","  140",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","  133",",,W","   28",",,W",,,,,,,,,"  150",",,W","  140",",,W",,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","  133",",,W","   22",",,W",,,,,,,,,"  150",",,W","  160",",,W",,,"   72",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  222",",,W","  133",",,W","   22",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,"   72",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W","    0",",,W","    0",",,W","  206",",,W","  122",",,W","   19",",,W",,,,,,,,,"  310",",,W",,,,,"   54",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-04-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  206",",,W","  122",",,W","   29",",,W",,,,,,,,,"  150",",,W","  160",",,W",,,"   76",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2019-05-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  100",",,W","   17",",,W",,,,,,,,,"  160",",,W","  150",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","  111",",,W","   18",",,W",,,,,,,,,"  150",",,W","  110",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","  117",",,W","   22",",,W",,,,,,,,,"  170",",,W","  150",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","  128",",,W","   25",",,W",,,,,,,,,"  150",",,W","  140",",,W",,,"   67",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  133",",,W","   30",",,W",,,,,,,,,"  160",",,W","  140",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  206",",,W","  133",",,W","   24",",,W",,,,,,,,,"  250",",,W","  280",",,W",,,"   63",",,W","   85",",,W",,,,,,,"    1",",,W",,,,,,,,,,
"USW00023130","2019-05-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","  122",",,W","   24",",,W",,,,,,,,,"  180",",,W","  190",",,W",,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","  144",",,W","   21",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","  139",",,W","   19",",,W",,,,,,,,,"  180",",,W","  180",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W","    0",",,W","    0",",,W","  194",",,W","  133",",,W","   11",",,W",,,,,,,,,"  130",",,W","  120",",,W",,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   18",",,W","    0",",,W","    0",",,W","  267",",,W","  133",",,W","   17",",,W",,,,,,,,,"  150",",,W","  150",",,W",,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  133",",,W","   26",",,W",,,,,,,,,"  180",",,W","  150",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  250",",,W","  156",",,W","   21",",,W",,,,,,,,,"  160",",,W","  140",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  150",",,W","   22",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0","T,,W","    0",",,W","    0",",,W","  206",",,W","  139",",,W","   30",",,W",,,,,,,,,"  140",",,W","  190",",,W",,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   61",",,W","    0",",,W","    0",",,W","  206",",,W","  128",",,W","   35",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2019-05-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","  111",",,W","   30",",,W",,,,,,,,,"   10",",,W","   10",",,W",,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    3",",,W","    0",",,W","    0",",,W","  233",",,W","  111",",,W","   23",",,W",,,,,,,,,"  170",",,W","  170",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   74",",,W","    0",",,W","    0",",,W","  178",",,W","  100",",,W","   28",",,W",,,,,,,,,"  260",",,W","  210",",,W",,,"   67",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-20","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","  100",",,W","   24",",,W",,,,,,,,,"  220",",,W","  210",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-21","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  200",",,W","  122",",,W","   28",",,W",,,,,,,,,"  340",",,W","  190",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-22","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   13",",,W","    0",",,W","    0",",,W","  222",",,W","  111",",,W","   34",",,W",,,,,,,,,"  350",",,W","  350",",,W",,,"  103",",,W","  139",",,W",,,,,,,"    1",",,W",,,,,"    1",",,W",,,,
"USW00023130","2019-05-23","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  183",",,W","  111",",,W","   27",",,W",,,,,,,,,"  170",",,W","  130",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-24","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  261",",,W","  100",",,W","   17",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-25","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","  122",",,W","   28",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2019-05-26","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","   18",",,W","    0",",,W","    0",",,W","  167",",,W","  106",",,W","   28",",,W",,,,,,,,,"  150",",,W","  160",",,W",,,"   81",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2019-05-27","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","   78",",,W","   19",",,W",,,,,,,,,"  160",",,W","  150",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-28","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","  100",",,W","   21",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-29","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","  122",",,W","   21",",,W",,,,,,,,,"  180",",,W","  150",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-05-30","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  133",",,W","   26",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-05-31","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W","    0",",,W","    0",",,W","  256",",,W","  139",",,W","   29",",,W",,,,,,,,,"  150",",,W","  170",",,W",,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-01","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  200",",,W","  139",",,W","   22",",,W",,,,,,,,,"  160",",,W","  120",",,W",,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-02","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  222",",,W","  144",",,W","   21",",,W",,,,,,,,,"  180",",,W","  190",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-03","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  250",",,W","  139",",,W","   18",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-06-04","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  267",",,W","  133",",,W","   23",",,W",,,,,,,,,"  170",",,W","  160",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-05","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  294",",,W","  150",",,W","   26",",,W",,,,,,,,,"  140",",,W","  140",",,W",,,"   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-06","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  306",",,W","  161",",,W","   27",",,W",,,,,,,,,"  130",",,W","  150",",,W",,,"   72",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-07","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  256",",,W","  156",",,W","   28",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-08","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  294",",,W","  150",",,W","   22",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-09","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  389",",,W","  156",",,W","   19",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-10","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  400",",,W","  183",",,W","   13",",,W",,,,,,,,,"  160",",,W","  180",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-06-11","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  406",",,W","  194",",,W","   20",",,W",,,,,,,,,"   80",",,W","  330",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-06-12","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  333",",,W","  167",",,W","   25",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,
"USW00023130","2019-06-13","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  272",",,W","  156",",,W","   31",",,W",,,,,,,,,"  140",",,W","  150",",,W",,,"   63",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-14","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  244",",,W","  156",",,W","   29",",,W",,,,,,,,,"  150",",,W","  140",",,W",,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-15","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  272",",,W","  156",",,W","   26",",,W",,,,,,,,,"  150",",,W","  150",",,W",,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-16","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  256",",,W","  150",",,W","   23",",,W",,,,,,,,,"  170",",,W","  170",",,W",,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-17","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  239",",,W","  161",",,W","   26",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00023130","2019-06-18","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  244",",,W","  161",",,W","   26",",,W",,,,,,,,,"  120",",,W","  140",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00023130","2019-06-19","34.21214","-118.49146","239.2","VAN NUYS AIRPORT, CA US","    0",",,W",,,"    0",",,W","  294",",,W","  156",",,W","   29",",,W",,,,,,,,,"  160",",,W","  170",",,W",,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,
