"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023202","1964-09-02","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  283",",,X","   89",",,X"," 1348",",,X",,,"   30",",,X","   87",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-03","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  322",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023202","1964-09-04","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  328",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023202","1964-09-05","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  250",",,X","  128",",,X"," 2318",",,X",,,"  220",",,X","  139",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-06","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  233",",,X","  122",",,X"," 1800",",,X",,,"  210",",,X","  154",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-07","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  228",",,X","  128",",,X"," 0006",",,X",,,"  230",",,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  228",",,X","  117",",,X"," 1548",",,X",,,"  250",",,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  283",",,X","   94",",,X"," 1206",",,X",,,"   80",",,X","   93",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  294",",,X","   89",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  294",",,X","   89",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  228",",,X","  111",",,X"," 1542",",,X",,,"  240",",,X","  154",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  233",",,X","  117",",,X"," 0006",",,X",,,"  230",",,X","  159",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  283",",,X","  111",",,X"," 0012",",,X",,,"  220",",,X","  129",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  333",",,X","  133",",,X"," 1230",",,X",,,"  360",",,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-16","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  289",",,X","  128",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023202","1964-09-17","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  256",",,X","  122",",,X"," 0130",",,X",,,"  220",",,X","  154",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-18","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  322",",,X","  100",",,X"," 2342",",,X",,,"  340",",,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-19","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  344",",,X","  194",",,X"," 0848",",,X",,,"  350",",,X","  149",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-20","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  317",",,X","  144",",,X"," 2300",",,X",,,"  350",",,X","  190",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-21","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  289",",,X","  189",",,X"," 0224",",,X",,,"  360",",,X","  221",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-22","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  339",",,X","  211",",,X"," 0800",",,X",,,"  360",",,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-23","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  372",",,X","  117",",,X"," 1318",",,X",,,"  340",",,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-24","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  361",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023202","1964-09-25","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  261",",,X","  150",",,X"," 1100",",,X",,,"  250",",,X","  185",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-26","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  200",",,X","  106",",,X"," 0000",",,X",,,"  240",",,X","  149",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-27","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  189",",,X","   94",",,X"," 0000",",,X",,,"  230",",,X","  134",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-28","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  222",",,X","   72",",,X"," 2242",",,X",,,"  230",",,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-09-29","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  228",",,X","   94",",,X"," 0048",",,X",,,"  210",",,X","  113",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-09-30","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  278",",,X","  117",",,X"," 2018",",,X",,,"  210",",,X","  118",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-01","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  306",",,X","  111",",,X"," 1018",",,X",,,"  350",",,X","  108",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-02","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  311",",,X","  122",",,X"," 1206",",,X",,,"   30",",,X","   51",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-03","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  333",",,X","  122",",,X"," 2206",",,X",,,"  200",",,X","   93",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-04","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  333",",,X","  133",",,X"," 2100",",,X",,,"  210",",,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-05","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  294",",,X","  150",",,X"," 1800",",,X",,,"  220",",,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-06","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  300",",,X","  139",",,X"," 2354",",,X",,,"  230",",,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-07","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  228",",,X","  128",",,X"," 1018",",,X",,,"  220",",,X","  144",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  256",",,X","  117",",,X"," 1142",",,X",,,"  340",",,X","   82",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  283",",,X","  111",",,X"," 2100",",,X",,,"  240",",,X","   87",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  289",",,X","  106",",,X"," 0024",",,X",,,"  220",",,X","   67",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  306",",,X","  106",",,X"," 1906",",,X",,,"  220",",,X","   67",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  194",",,X","  111",",,X"," 0342",",,X",,,"  240",",,X","  175",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  228",",,X","  106",",,X"," 1724",",,X",,,"  220",",,X","   87",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  267",",,X","  100",",,X"," 0000",",,X",,,"  210",",,X","   82",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  272",",,X","  117",",,X"," 1954",",,X",,,"  220",",,X","  113",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-16","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  256",",,X","  100",",,X"," 0036",",,X",,,"  230",",,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-17","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  256",",,X","   78",",,X"," 1436",",,X",,,"  350",",,X","   93",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-18","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  283",",,X","   83",",,X"," 0936",",,X",,,"  360",",,X","   93",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-19","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  317",",,X","   83",",,X"," 1124",",,X",,,"  340",",,X","   72",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-20","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  294",",,X","   83",",,X"," 1230",",,X",,,"   40",",,X","   41",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-10-21","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  289",",,X","   89",",,X"," 0948",",,X",,,"  360",",,X","   62",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-22","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  294",",,X","   94",",,X"," 2354",",,X",,,"  230",",,X","  108",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-23","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  167",",,X","  100",",,X"," 0424",",,X",,,"  230",",,X","  123",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-24","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  172",",,X","   89",",,X"," 0042",",,X",,,"  240",",,X","   98",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-25","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  150",",,X","   72",",,X"," 2200",",,X",,,"  220",",,X","   82",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-26","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  178",",,X","   94",",,X"," 1724",",,X",,,"  220",",,X","   77",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-10-27","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    3",",,X,","    0",",,X","    0",",,X","  183",",,X","  106",",,X"," 2300",",,X",,,"  340",",,X","   82",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-10-28","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","  157",",,X,","    0",",,X","    0",",,X","  167",",,X","  122",",,X"," 0300",",,X",,,"  350",",,X","  108",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-10-29","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","  198",",,X,","    0",",,X","    0",",,X","  172",",,X","  128",",,X"," 0730",",,X",,,"  110",",,X","   98",",,X","    1",",,X","    1",",,X",,,,,,,,,"    1",",,X",,
"USW00023202","1964-10-30","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   10",",,X,","    0",",,X","    0",",,X","  211",",,X","  106",",,X"," 0854",",,X",,,"   10",",,X","   87",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-10-31","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  183",",,X","  100",",,X"," 2042",",,X",,,"  240",",,X","   82",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-01","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   36",",,X,","    0",",,X","    0",",,X","  150",",,X","  122",",,X"," 0736",",,X",,,"  200",",,X","  134",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-11-02","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   61",",,X,","    0",",,X","    0",",,X","  128",",,X","   78",",,X"," 0612",",,X",,,"  140",",,X","   67",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-11-03","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  150",",,X","   56",",,X"," 1112",",,X",,,"   30",",,X","   62",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-04","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  178",",,X","   78",",,X"," 1148",",,X",,,"  330",",,X","   51",",,X","    1",",,X",,,,,,,,,,,,,,
"USW00023202","1964-11-05","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  217",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023202","1964-11-06","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  189",",,X","   72",",,X"," 1006",",,X",,,"  360",",,X","   57",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-07","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  139",",,X","   83",",,X"," 1848",",,X",,,"  220",",,X","   57",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   15",",,X,","    0",",,X","    0",",,X","  178",",,X","  100",",,X"," 1212",",,X",,,"  200",",,X","  123",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-11-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","  127",",,X,","    0",",,X","    0",",,X","  150",",,X","  106",",,X"," 1454",",,X",,,"  220",",,X","  123",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-11-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","  224",",,X,","    0",",,X","    0",",,X","  133",",,X","   83",",,X"," 0142",",,X",,,"  120",",,X","  108",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-11-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   74",",,X,","    0",",,X","    0",",,X","  139",",,X","   83",",,X"," 1212",",,X",,,"  210",",,X","  149",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-11-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,","    0",",,X","    0",",,X","  150",",,X","   72",",,X"," 2330",",,X",,,"  270",",,X","  129",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-11-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  117",",,X","   17",",,X"," 0006",",,X",,,"  270",",,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  111",",,X","   11",",,X"," 0924",",,X",,,"  360",",,X","  134",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  122",",,X","   56",",,X"," 0942",",,X",,,"  350",",,X","  164",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-16","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  100",",,X","   17",",,X"," 0030",",,X",,,"  360",",,X","  139",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-17","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  117",",,X","  -11",",,X"," 2006",",,X",,,"  330",",,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-18","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  133",",,X","   22",",,X"," 1212",",,X",,,"  360",",,X","  103",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-19","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  111",",,X","   -6",",,X"," 1142",",,X",,,"   60",",,X","   41",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-20","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  122",",,X","  -33",",,X"," 1312",",,X",,,"   30",",,X","   57",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-21","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   64",",,X,","    0",",,X","    0",",,X","  111",",,X","  -17",",,X"," 2206",",,X",,,"  360",",,X","   62",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-11-22","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,","    0",",,X","    0",",,X","  133",",,X","   50",",,X"," 0800",",,X",,,"  360",",,X","   57",",,X","    1",",,X",,,,,,,,,,,,,,
"USW00023202","1964-11-23","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  150",",,X","   11",",,X"," 0112",",,X",,,"  220",",,X","   36",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-24","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    3",",,X,","    0",",,X","    0",",,X","  122",",,X","   50",",,X"," 2306",",,X",,,"  210",",,X","   72",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-11-25","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    3",",,X,","    0",",,X","    0",",,X","  144",",,X","  106",",,X"," 2318",",,X",,,"  220",",,X","   82",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-11-26","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,","    0",",,X","    0",",,X","  139",",,X","   56",",,X"," 1112",",,X",,,"  270",",,X","  108",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-11-27","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  128",",,X","   39",",,X"," 1130",",,X",,,"  230",",,X","   62",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-11-28","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  139",",,X","  100",",,X"," 0054",",,X",,,"  200",",,X","   57",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-29","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  144",",,X","   61",",,X"," 0200",",,X",,,"   20",",,X","   72",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-11-30","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    3",",,X,","    0",",,X","    0",",,X","  106",",,X","   89",",,X"," 2006",",,X",,,"  200",",,X","   72",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-12-01","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    3",",,X,","    0",",,X","    0",",,X","  161",",,X","  100",",,X"," 1654",",,X",,,"  240",",,X","  113",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-12-02","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  161",",,X","   72",",,X"," 1136",",,X",,,"  230",",,X","  118",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-12-03","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  144",",,X","   44",",,X"," 0454",",,X",,,"  330",",,X","   72",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-12-04","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","   10",",,X,","    0",",,X","    0",",,X","  111",",,X","   22",",,X"," 2306",",,X",,,"  330",",,X","   51",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-12-05","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  156",",,X","   33",",,X"," 1154",",,X",,,"   10",",,X","   93",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-12-06","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  128",",,X","   17",",,X"," 1112",",,X",,,"   20",",,X","   82",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-12-07","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,","    0",",,X","    0",",,X","  150",",,X","   67",",,X"," 1336",",,X",,,"  350",",,X","   62",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-12-08","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  156",",,X","   61",",,X"," 1918",",,X",,,"  230",",,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-12-09","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  167",",,X","  100",",,X"," 1754",",,X",,,"  210",",,X","  103",",,X",,,,,,,,,,,"    1",",,X",,,,
"USW00023202","1964-12-10","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    3",",,X,","    0",",,X","    0",",,X","  150",",,X","  111",",,X"," 0536",",,X",,,"  210",",,X","   93",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-12-11","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,","    0",",,X","    0",",,X","  144",",,X","   50",",,X"," 2248",",,X",,,"  340",",,X","  103",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00023202","1964-12-12","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  139",",,X","    6",",,X"," 1206",",,X",,,"  320",",,X","  118",",,X",,,,,,,,,,,,,,,,
"USW00023202","1964-12-13","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0",",,X,","    0",",,X","    0",",,X","  100",",,X","  -22",",,X"," 1218",",,X",,,"   30",",,X","   72",",,X","    1",",,X",,,,,,,,,,,,,,
"USW00023202","1964-12-14","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,","    0",",,X","    0",",,X","   61",",,X","  -11",",,X"," 1954",",,X",,,"  120",",,X","   41",",,X","    1",",,X",,,,,,,,,"    1",",,X","    1",",,X",,
"USW00023202","1964-12-15","38.26667","-121.93333","18.0","TRAVIS FIELD AFB, CA US","    0","T,,X,","    0",",,X","    0",",,X","   94",",,X","   50",",,X"," 0230",",,X",,,"  350",",,X","  103",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
