"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023119","2019-09-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  144",",,W","   20",",,W",,,"  330",",,W","  330",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","   94",",,W","   19",",,W",,,"  310",",,W","  310",",,W",,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  106",",,W","   19",",,W",,,"  320",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  272",",,W","  106",",,W","   21",",,W",,,"  310",",,W",,,,,"   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  144",",,W","   21",",,W",,,"  300",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  111",",,W","   12",",,W",,,"  280",",,W",,,,,"   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  106",",,W","   12",",,W",,,"  300",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  133",",,W","   18",",,W",,,"  150",",,W","  150",",,W",,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  111",",,W","   13",",,W",,,"   20",",,W",,,,,"   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023119","2019-09-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,W","    0",",,W","    0",",,W","  333",",,W","  144",",,W","   19",",,W",,,"  300",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023119","2019-09-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,W","    0",",,W","    0",",,W","  233",",,W","  156",",,W","   17",",,W",,,"  290",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  178",",,W","   29",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,W","    0",",,W","    0",",,W","  217",",,W","  139",",,W","   22",",,W",,,"  180",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","  111",",,W","   26",",,W",,,"  290",",,W","  340",",,W",,,"   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-09-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","   61",",,W","   25",",,W",,,"  320",",,W",,,,,"   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W",,,"  233",",,W","   56",",,W","   17",",,W",,,"  320",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","   50",",,W","   11",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  294",",,W","   67",",,W","   16",",,W",,,"  170",",,W","  270",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W",,,"  272",",,W","   56",",,W","   14",",,W",,,"  310",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","   56",",,W","   13",",,W",,,"  300",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","   61",",,W","   11",",,W",,,"  280",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","   83",",,W","   13",",,W",,,"  290",",,W",,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","   78",",,W","   16",",,W",,,"  320",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","   72",",,W","   20",",,W",,,"  310",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W",,,"  272",",,W","   83",",,W","   31",",,W",,,"  320",",,W","  320",",,W",,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  100",",,W","   37",",,W",,,"   40",",,W","   70",",,W",,,"   67",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","   39",",,W","   14",",,W",,,"  260",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  272",",,W","   44",",,W","   18",",,W",,,"  310",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","  106",",,W","   18",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","   61",",,W","   13",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","   89",",,W","   11",",,W",,,"  290",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","  106",",,W","   26",",,W",,,"  320",",,W",,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","   83",",,W","   18",",,W",,,"  320",",,W","  320",",,W",,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  272",",,W","   61",",,W","   12",",,W",,,"  300",",,W",,,,,"   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","   72",",,W","   21",",,W",,,"  330",",,W","  340",",,W",,,"   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","   72",",,W","   11",",,W",,,"  310",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","   78",",,W","   13",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","   72",",,W","   13",",,W",,,"  310",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  117",",,W","   28",",,W",,,"   80",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  128",",,W","   41",",,W",,,"   70",",,W","   80",",,W",,,"   76",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","   72",",,W","   11",",,W",,,"  320",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","   61",",,W","   28",",,W",,,"  150",",,W",,,,,"   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023119","2019-10-28","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","   28",",,W","   21",",,W",,,"   50",",,W","   70",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-29","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","   11",",,W","   17",",,W",,,"  310",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","   50",",,W","   65",",,W",,,"   70",",,W","   70",",,W",,,"  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-10-31","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","   39",",,W","   52",",,W",,,"   50",",,W","   70",",,W",,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  -21",",,W","   26",",,W",,,"   90",",,W","   90",",,W",,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","   33",",,W","   15",",,W",,,"  330",",,W","   60",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","   56",",,W","   12",",,W",,,"  300",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023119","2019-11-04","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  289",",,W","   22",",,W","   10",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023119","2019-11-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","   33",",,W","   13",",,W",,,"  110",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023119","2019-11-06","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","   50",",,W","   15",",,W",,,"  320",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00023119","2019-11-07","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","   44",",,W","   10",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","   44",",,W","   23",",,W",,,"   80",",,W","  100",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","   50",",,W","   12",",,W",,,"  280",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","   39",",,W","    9",",,W",,,"  310",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W",,,"    0",",,W","  283",",,W","   33",",,W","   13",",,W",,,"  300",",,W",,,,,"   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","   39",",,W","    8",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  272",",,W","   44",",,W","   11",",,W",,,"  310",",,W",,,,,"   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  267",",,W","   50",",,W","   13",",,W",,,"  310",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  239",",,W","   44",",,W","   12",",,W",,,"  280",",,W",,,,,"   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00023119","2019-11-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  300",",,W","   44",",,W","   17",",,W",,,"  330",",,W",,,,,"   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","   50",",,W","   14",",,W",,,"  310",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","   39",",,W","   13",",,W",,,"  140",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-19","33.9","-117.25","468.2","MARCH AFB, CA US","   46",",,W",,,"    0",",,W","  289",",,W","   89",",,W","   27",",,W",,,"  150",",,W","  150",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-20","33.9","-117.25","468.2","MARCH AFB, CA US","   28",",,W",,,"    0",",,W","  139",",,W","   83",",,W","   42",",,W",,,"  120",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  156",",,W","   56",",,W","   15",",,W",,,"  140",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  194",",,W","   28",",,W","   16",",,W",,,"   80",",,W","   80",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-23","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","   67",",,W","   46",",,W",,,"   60",",,W","   60",",,W",,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  228",",,W","   28",",,W","   16",",,W",,,"  320",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-25","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W",,,"  200",",,W","    6",",,W","   17",",,W",,,"  340",",,W","  340",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-26","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  172",",,W","   56",",,W","   33",",,W",,,"  340",",,W","  350",",,W",,,"   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-27","33.9","-117.25","468.2","MARCH AFB, CA US","   36",",,W",,,"    0",",,W","  150",",,W","   17",",,W","   28",",,W",,,"  170",",,W","  170",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-28","33.9","-117.25","468.2","MARCH AFB, CA US","  462",",,W",,,"    0",",,W","   83",",,W","   17",",,W","   23",",,W",,,"   90",",,W",,,,,"   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-29","33.9","-117.25","468.2","MARCH AFB, CA US","   33",",,W",,,,,"  111",",,W","   28",",,W","   20",",,W",,,"  280",",,W","  280",",,W",,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-11-30","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,W",,,"    0",",,W","  128",",,W","    6",",,W","   14",",,W",,,"   80",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-01","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  172",",,W","   50",",,W","   14",",,W",,,"   40",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-02","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  217",",,W","   44",",,W","    5",",,W",,,"   30",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-03","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,W",,,,,"  206",",,W","   72",",,W","    4",",,W",,,"   70",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-04","33.9","-117.25","468.2","MARCH AFB, CA US","  190",",,W",,,"    0",",,W","  150",",,W","   89",",,W","   18",",,W",,,"  170",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-05","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  167",",,W","   78",",,W","   11",",,W",,,"   60",",,W",,,,,"   31",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00023119","2019-12-06","33.9","-117.25","468.2","MARCH AFB, CA US","   10",",,W",,,"    0",",,W","  206",",,W","   78",",,W","    9",",,W",,,"  280",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-07","33.9","-117.25","468.2","MARCH AFB, CA US","   13",",,W","    0",",,W","    0",",,W","  161",",,W","  122",",,W","   17",",,W",,,"  150",",,W",,,,,"   31",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-08","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,W",,,"    0",",,W","  178",",,W","   89",",,W","   17",",,W",,,"  300",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-09","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","   50",",,W","   23",",,W",,,"  290",",,W",,,,,"   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-10","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  189",",,W","   17",",,W","    6",",,W",,,"  280",",,W",,,,,"   27",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-11","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  189",",,W","   11",",,W","   11",",,W",,,"  310",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-12","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","   50",",,W","    5",",,W",,,"  310",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-13","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  233",",,W","   44",",,W","    6",",,W",,,"  310",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-14","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  139",",,W","   72",",,W","   13",",,W",,,"  130",",,W",,,,,"   36",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00023119","2019-12-15","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  156",",,W","   17",",,W","   18",",,W",,,"  320",",,W","  320",",,W",,,"   63",",,W","   98",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00023119","2019-12-16","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  156",",,W","  -10",",,W","   32",",,W",,,"   70",",,W","   70",",,W",,,"   67",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-17","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  167",",,W","   61",",,W","   65",",,W",,,"   40",",,W","   50",",,W",,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-18","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  161",",,W","  -10",",,W","   20",",,W",,,"   80",",,W",,,,,"   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-19","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  183",",,W","  -27",",,W","    5",",,W",,,"  320",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-20","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  222",",,W","    6",",,W","   28",",,W",,,"   70",",,W","   60",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-21","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  206",",,W","   67",",,W","   17",",,W",,,"   70",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-22","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  178",",,W","   39",",,W","   15",",,W",,,"  120",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-23","33.9","-117.25","468.2","MARCH AFB, CA US","  183",",,W",,,"    0",",,W","  122",",,W","   83",",,W","   22",",,W",,,"  100",",,W",,,,,"   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-24","33.9","-117.25","468.2","MARCH AFB, CA US","    0","T,,W",,,,,"  133",",,W","   33",",,W","   19",",,W",,,"  280",",,W",,,,,"   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-25","33.9","-117.25","468.2","MARCH AFB, CA US","   28",",,W",,,"    0",",,W","  111",",,W","   22",",,W","   22",",,W",,,"  130",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-26","33.9","-117.25","468.2","MARCH AFB, CA US","  226",",,W",,,"    0",",,W","   78",",,W","   17",",,W","   27",",,W",,,"  150",",,W",,,,,"   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00023119","2019-12-27","33.9","-117.25","468.2","MARCH AFB, CA US","    0",",,W","    0",",,W","    0",",,W","  133",",,W","    0",",,W","   30",",,W",,,"  340",",,W",,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
