"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WV07","WV07_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00023199","2016-02-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  300",",,W","   89",",,W","   21",",,W"," 1248",",,W",,,"  270",",,W","   50",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  306",",,W","   83",",,W","   22",",,W"," 1421",",,W",,,"  270",",,W","   30",",,W",,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  300",",,W","   78",",,W","   22",",,W"," 0111",",,W",,,"  300",",,W","  300",",,W",,,"   54",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  311",",,W","   83",",,W","   20",",,W"," 0638",",,W",,,"  260",",,W","  260",",,W",,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  322",",,W","  100",",,W","   36",",,W"," 1334",",,W",,,"  330",",,W","  320",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  311",",,W","  117",",,W","   33",",,W"," 1305",",,W",,,"   10",",,W","  340",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  317",",,W","  128",",,W","   22",",,W"," 0306",",,W",,,"  290",",,W","  290",",,W",,,"   58",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  306",",,W","   94",",,W","   44",",,W"," 1904",",,W",,,"  260",",,W","  260",",,W",,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  289",",,W","  161",",,W","   52",",,W"," 1008",",,W",,,"  250",",,W","  230",",,W",,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   22",",,W"," 1029",",,W",,,"  340",",,W","   20",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  289",",,W","   78",",,W","   25",",,W"," 0058",",,W",,,"  340",",,W","  340",",,W",,,"   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  311",",,W","  100",",,W","   22",",,W"," 1944",",,W",,,"   40",",,W","   40",",,W",,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   42",",,W"," 1244",",,W",,,"  360",",,W","   10",",,W",,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  261",",,W","   67",",,W","   30",",,W"," 1208",",,W",,,"   60",",,W","   50",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   27",",,W"," 0317",",,W",,,"  260",",,W","  290",",,W",,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  289",",,W","   72",",,W","   23",",,W"," 1409",",,W",,,"  250",",,W","  310",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  306",",,W","   89",",,W","   24",",,W"," 1358",",,W",,,"  250",",,W","  150",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  306",",,W","   94",",,W","   16",",,W"," 0453",",,W",,,"  290",",,W","  280",",,W",,,"   45",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  311",",,W","   94",",,W","   15",",,W"," 1338",",,W",,,"  260",",,W","  130",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-02-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  322",",,W","  117",",,W","   19",",,W"," 1354",",,W",,,"  300",",,W","  120",",,W",,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  322",",,W","  117",",,W","   21",",,W"," 1429",",,W",,,"  170",",,W","  150",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  328",",,W","  111",",,W","   22",",,W"," 2042",",,W",,,"  280",",,W","  270",",,W",,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  317",",,W","  122",",,W","   23",",,W"," 2209",",,W",,,"  240",",,W","  280",",,W",,,"   58",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  317",",,W","  128",",,W","   39",",,W"," 1912",",,W",,,"  270",",,W","  260",",,W",,,"  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  283",",,W","  150",",,W","   43",",,W"," 2318",",,W",,,"  260",",,W","  270",",,W",,,"  143",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  256",",,W","  133",",,W","   89",",,W"," 1051",",,W",,,"  250",",,W","  250",",,W",,,"  161",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   68",",,W"," 0216",",,W",,,"  270",",,W","  270",",,W",,,"  157",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   43",",,W"," 1336",",,W",,,"  330",",,W","  310",",,W",,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   27",",,W"," 0926",",,W",,,"  300",",,W","  300",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  311",",,W","  122",",,W","   26",",,W"," 2303",",,W",,,"  270",",,W","  260",",,W",,,"   63",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  311",",,W","  139",",,W","   68",",,W"," 1901",",,W",,,"  260",",,W","  260",",,W",,,"  179",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  256",",,W","  111",",,W","   51",",,W"," 0132",",,W",,,"  250",",,W","  250",",,W",,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  283",",,W","   83",",,W","   54",",,W"," 1556",",,W",,,"  250",",,W","  250",",,W",,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  294",",,W","  128",",,W","   46",",,W"," 1328",",,W",,,"  240",",,W","  260",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  306",",,W","  111",",,W","   18",",,W"," 1449",",,W",,,"  240",",,W","  110",",,W",,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  322",",,W","  117",",,W","   30",",,W"," 1244",",,W",,,"  260",",,W","   50",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  333",",,W","  122",",,W","   29",",,W"," 1953",",,W",,,"  230",",,W","  240",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  333",",,W","  133",",,W","   29",",,W"," 1514",",,W",,,"  170",",,W","  160",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  328",",,W","  117",",,W","   22",",,W"," 1857",",,W",,,"  230",",,W","  230",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  339",",,W","  128",",,W","   30",",,W"," 1849",",,W",,,"  260",",,W","  210",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  344",",,W","  144",",,W","   60",",,W"," 2142",",,W",,,"  270",",,W","  270",",,W",,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  272",",,W","  144",",,W","   93",",,W"," 0154",",,W",,,"  250",",,W","  250",",,W",,,"  165",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  261",",,W","  100",",,W","   38",",,W"," 0908",",,W",,,"  360",",,W","  360",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   35",",,W"," 1432",",,W",,,"  300",",,W","  330",",,W",,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  311",",,W","  122",",,W","   34",",,W"," 2050",",,W",,,"  260",",,W","  250",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  317",",,W","  106",",,W","   28",",,W"," 1312",",,W",,,"  260",",,W","   10",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   27",",,W"," 1957",",,W",,,"  250",",,W","  250",",,W",,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  261",",,W","  144",",,W","  113",",,W"," 1459",",,W",,,"  250",",,W","  260",",,W",,,"  197",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   90",",,W"," 0258",",,W",,,"  260",",,W","  250",",,W",,,"  174",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   36",",,W"," 1521",",,W",,,"  280",",,W","  350",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-03-31","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   46",",,W"," 1826",",,W",,,"  240",",,W","  250",",,W",,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  306",",,W","  133",",,W","   31",",,W"," 1527",",,W",,,"  360",",,W","  350",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  339",",,W","  139",",,W","   20",",,W"," 0000",",,W",,,"  240",",,W","  240",",,W",,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   19",",,W"," 1958",",,W",,,"  240",",,W","  250",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  339",",,W","  133",",,W","   28",",,W"," 2043",",,W",,,"  210",",,W","  210",",,W",,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   24",",,W"," 1150",",,W",,,"  250",",,W","  160",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   34",",,W"," 1929",",,W",,,"  250",",,W","  250",",,W",,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  317",",,W","  222",",,W","   73",",,W"," 0905",",,W",,,"  250",",,W","  260",",,W",,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","   13",",,W",,,,,,,,,"   43",",,W"," 1651",",,W",,,"  230",",,W","  230",",,W",,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,"  261",",,W","  172",",,W","   45",",,W"," 1805",",,W",,,"  250",",,W","  260",",,W",,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    5",",,W",,,,,,,,,"   42",",,W"," 0031",",,W",,,"  180",",,W","  300",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-11","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   26",",,W"," 1518",",,W",,,"   10",",,W","   30",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-12","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   30",",,W"," 2124",",,W",,,"  250",",,W","  260",",,W",,,"   63",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-13","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   37",",,W"," 1832",",,W",,,"  250",",,W","  240",",,W",,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-14","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   78",",,W"," 1717",",,W",,,"  250",",,W","  250",",,W",,,"  157",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-15","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   74",",,W"," 1530",",,W",,,"  360",",,W","  350",",,W",,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-16","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   61",",,W"," 0746",",,W",,,"  330",",,W","  340",",,W",,,"  130",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-17","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   45",",,W"," 0848",",,W",,,"  350",",,W","  360",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-18","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  333",",,W","  117",",,W","   20",",,W"," 1456",",,W",,,"  260",",,W","  150",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-19","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,"  356",",,W","  128",",,W","   31",",,W"," 1339",",,W",,,"  220",",,W","  150",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-20","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   30",",,W"," 1259",",,W",,,"  270",",,W","  130",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-21","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   26",",,W"," 1510",",,W",,,"  150",",,W","  150",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-22","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   53",",,W"," 2017",",,W",,,"  250",",,W","  250",",,W",,,"  148",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-23","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   43",",,W"," 0107",",,W",,,"  260",",,W","  260",",,W",,,"  103",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-24","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   71",",,W"," 1648",",,W",,,"  260",",,W","  260",",,W",,,"  179",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-25","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"  104",",,W"," 1426",",,W",,,"  250",",,W","  250",",,W",,,"  170",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-26","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   30",",,W"," 1931",",,W",,,"  260",",,W","  250",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-27","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   67",",,W"," 1935",",,W",,,"  250",",,W","  250",",,W",,,"  165",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-28","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"  110",",,W"," 0629",",,W",,,"  250",",,W","  250",",,W",,,"  170",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-29","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   56",",,W"," 1941",",,W",,,"  250",",,W","  250",",,W",,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-04-30","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   90",",,W"," 0845",",,W",,,"  260",",,W","  270",",,W",,,"  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-01","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   23",",,W"," 1040",",,W",,,"   20",",,W","   30",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-02","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   13",",,W"," 1507",",,W",,,"  120",",,W","  160",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-03","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   25",",,W"," 1356",",,W",,,"  270",",,W","  140",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-04","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   38",",,W"," 1752",",,W",,,"  250",",,W","  190",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-05","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"  114",",,W"," 1842",",,W",,,"  260",",,W","  260",",,W",,,"  170",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-06","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   79",",,W"," 1601",",,W",,,"  240",",,W","  240",",,W",,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-07","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   58",",,W"," 0054",",,W",,,"  250",",,W","  250",",,W",,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-08","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0","T,,W",,,,,,,,,"   53",",,W"," 1846",",,W",,,"  260",",,W","  250",",,W",,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-09","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   30",",,W"," 1205",",,W",,,"  250",",,W","  160",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023199","2016-05-10","32.83241","-115.66377","-14.1","EL CENTRO NAF, CA US","    0",",,W",,,,,,,,,"   27",",,W"," 1721",",,W",,,"  120",",,W","  120",",,W",,,"   76",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
