"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00044412","2017-11-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  200",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  233",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  256",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  261",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   10",",,7","    0",",,7","    0",",,7","  167",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  144",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  156",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-11-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  156",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  206",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  217",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  172",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  106",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","   89",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  139",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  122",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  150",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  150",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  161",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  178",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  178",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  200",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  178",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  183",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  133",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  111",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  144",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  150",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  122",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   13",",,7","    0",",,7","    0",",,7","   61",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","   94",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  172",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  194",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  189",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  178",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  189",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  200",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  211",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  211",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2017-12-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  178",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  172",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  189",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  150",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  194",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  189",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  178",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  161",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  172",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  320",",,7",,,,,"  111",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  406",",,7",,,,,"   72",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    8",",,7",,,,,"  150",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  200",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  161",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  172",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  183",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  189",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  161",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  189",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  144",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  127",",,7",,,,,"   72",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   89",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  100",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  128",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  150",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   89",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  106",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  128",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  161",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  178",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  194",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-01-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  222",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  206",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  200",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  222",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  228",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  211",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  206",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  167",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  206",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  211",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  150",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  150",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   28",",,7",,,,,"   67",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   25",",,7",,,,,"   78",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  133",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   13",",,7",,,,,"  117",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  144",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  156",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  111",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   36",",,7",,,,,"   44",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   15",",,7",,,,,"   56",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   28",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   30",",,7",,,,,"   39",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   74",",,7",,,,,"   28",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   83",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   89",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  111",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  231",",,7","  157",",,7","  102",",,7","   33",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-02-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   43",",,7",,,,,"   61",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  111",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   86",",,7",,,,,"   50",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   86",",,7",,,,,"   94",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  117",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  150",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  178",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-08","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  189",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-09","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  167",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-10","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   51",",,7",,,,,"  111",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-11","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  234",",,7",,,,,"  150",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-12","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  183",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-13","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7","    0",",,7","    0",",,7","  178",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-14","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  130",",,7",,,,,"  106",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-15","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  254",",,7",,,,,"   78",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-16","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   72",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-17","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","  140",",,7",,,,,"   44",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-18","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   10",",,7",,,,,"  111",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-19","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  139",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-20","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  189",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-21","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  183",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-22","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    3",",,7",,,,,"  150",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-23","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","   89",",,7",,,,,"  150",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-24","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   89",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-25","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   78",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-26","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"   94",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-27","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  156",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-28","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  178",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-29","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  228",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-30","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  256",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-03-31","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  217",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-04-01","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  172",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-04-02","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  139",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-04-03","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  222",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-04-04","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  211",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-04-05","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  183",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-04-06","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  156",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00044412","2018-04-07","33.0763","-116.5925","1284.7","JULIAN CDF, CA US","    0",",,7",,,,,"  178",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
